,id,date,store_nbr,family,sales,onpromotion
1452211,1452211,2015-03-28,6,GROCERY II,52.0,0
2787390,2787390,2017-04-18,19,GROCERY I,3295.0,59
2844259,2844259,2017-05-20,14,"LIQUOR,WINE,BEER",35.0,1
684957,684957,2014-01-21,28,DELI,257.259,0
108663,108663,2013-03-02,8,PLAYERS AND ELECTRONICS,0.0,0
2669283,2669283,2017-02-10,54,GROCERY I,2439.0,33
1401774,1401774,2015-02-28,40,AUTOMOTIVE,5.0,0
2147542,2147542,2016-04-23,16,BABY CARE,0.0,0
2943656,2943656,2017-07-14,52,MAGAZINES,7.0,0
2314069,2314069,2016-07-25,38,EGGS,87.0,1
2542927,2542927,2016-12-01,1,GROCERY II,17.0,0
613844,613844,2013-12-11,32,FROZEN FOODS,4.0,0
401033,401033,2013-08-14,11,HOME APPLIANCES,2.0,0
660349,660349,2014-01-07,37,LADIESWEAR,10.0,0
373279,373279,2013-07-29,32,HOME AND KITCHEN II,0.0,0
2780303,2780303,2017-04-14,2,LAWN AND GARDEN,14.0,0
2697026,2697026,2017-02-26,33,BEAUTY,2.0,0
3191,3191,2013-01-02,48,MAGAZINES,0.0,0
2235639,2235639,2016-06-11,37,LINGERIE,6.0,0
451487,451487,2013-09-11,27,HARDWARE,0.0,0
1802139,1802139,2015-10-11,24,DELI,231.338,0
531863,531863,2013-10-26,32,BEAUTY,0.0,0
1982212,1982212,2016-01-21,27,BABY CARE,0.0,0
486007,486007,2013-09-30,45,HOME AND KITCHEN II,0.0,0
2197742,2197742,2016-05-21,24,DAIRY,1610.0,3
2318044,2318044,2016-07-27,49,PERSONAL CARE,241.0,5
2895404,2895404,2017-06-17,49,HOME APPLIANCES,1.0,0
2075197,2075197,2016-03-13,35,PERSONAL CARE,77.0,3
230868,230868,2013-05-10,37,AUTOMOTIVE,5.0,0
1262613,1262613,2014-12-11,36,AUTOMOTIVE,2.0,0
662762,662762,2014-01-08,54,MAGAZINES,0.0,0
2592302,2592302,2016-12-29,44,LAWN AND GARDEN,35.0,0
2527070,2527070,2016-11-22,14,PREPARED FOODS,96.0,3
2322202,2322202,2016-07-30,16,PERSONAL CARE,192.0,5
1088648,1088648,2014-09-04,54,FROZEN FOODS,38.0,0
493801,493801,2013-10-05,14,"LIQUOR,WINE,BEER",25.0,0
1356690,1356690,2015-02-03,25,PLAYERS AND ELECTRONICS,0.0,0
1722955,1722955,2015-08-27,51,PERSONAL CARE,206.0,1
2162175,2162175,2016-05-01,26,HOME AND KITCHEN I,20.0,0
1056244,1056244,2014-08-17,45,GROCERY II,112.0,0
1629595,1629595,2015-07-06,32,"LIQUOR,WINE,BEER",11.0,0
210985,210985,2013-04-29,29,HOME AND KITCHEN II,0.0,0
2130145,2130145,2016-04-13,27,POULTRY,381.016,0
2732241,2732241,2017-03-18,21,CELEBRATION,1.0,0
2506589,2506589,2016-11-10,4,DAIRY,647.0,27
114751,114751,2013-03-06,29,EGGS,0.0,0
1624786,1624786,2015-07-03,47,SCHOOL AND OFFICE SUPPLIES,5.0,0
1546288,1546288,2015-05-20,45,CLEANING,2135.0,1
2054142,2054142,2016-03-01,44,MEATS,984.942,1
2854331,2854331,2017-05-25,46,PREPARED FOODS,113.178,1
1533288,1533288,2015-05-13,30,DELI,103.0,2
994286,994286,2014-07-13,7,PREPARED FOODS,193.282,0
90536,90536,2013-02-20,49,HOME APPLIANCES,0.0,0
2157036,2157036,2016-04-28,31,MEATS,342.098,23
2041838,2041838,2016-02-23,49,PREPARED FOODS,244.59799,0
240135,240135,2013-05-15,46,PLAYERS AND ELECTRONICS,0.0,0
1250080,1250080,2014-12-04,34,CLEANING,940.0,7
1488307,1488307,2015-04-18,19,CLEANING,1681.0,0
1180020,1180020,2014-10-26,19,CELEBRATION,7.0,0
2928223,2928223,2017-07-06,20,BABY CARE,0.0,0
397428,397428,2013-08-12,10,DELI,150.0,0
174578,174578,2013-04-08,8,DAIRY,784.0,0
2498250,2498250,2016-11-05,6,HOME CARE,421.0,10
1692179,1692179,2015-08-10,39,BREAD/BAKERY,576.0,5
2384203,2384203,2016-09-02,6,LADIESWEAR,32.0,0
85254,85254,2013-02-17,50,HOME AND KITCHEN I,0.0,0
2553382,2553382,2016-12-06,52,CLEANING,0.0,0
792141,792141,2014-03-22,35,DELI,67.0,0
1437318,1437318,2015-03-20,38,BEVERAGES,692.0,1
1505619,1505619,2015-04-27,53,PLAYERS AND ELECTRONICS,0.0,0
1886595,1886595,2015-11-27,43,HOME CARE,129.0,0
2892746,2892746,2017-06-16,24,SEAFOOD,28.622,5
2511955,2511955,2016-11-13,4,POULTRY,772.185,0
689961,689961,2014-01-24,18,PRODUCE,757.286,0
550575,550575,2013-11-05,8,BEVERAGES,1649.0,0
304493,304493,2013-06-20,52,BEAUTY,0.0,0
1215576,1215576,2014-11-15,16,LINGERIE,1.0,0
2140302,2140302,2016-04-19,12,LINGERIE,3.0,0
118624,118624,2013-03-08,37,"LIQUOR,WINE,BEER",148.0,0
1501738,1501738,2015-04-25,45,CLEANING,3136.0,4
608055,608055,2013-12-08,2,PRODUCE,7.0,0
848739,848739,2014-04-23,23,GROCERY I,1798.0,0
1711331,1711331,2015-08-21,26,HOME APPLIANCES,0.0,0
404719,404719,2013-08-16,15,CLEANING,733.0,0
2196281,2196281,2016-05-20,32,SEAFOOD,0.0,0
447890,447890,2013-09-09,26,HARDWARE,0.0,0
2389217,2389217,2016-09-05,46,HOME APPLIANCES,0.0,0
1876324,1876324,2015-11-21,6,EGGS,243.0,0
2980539,2980539,2017-08-04,38,GROCERY I,3355.0,39
1588808,1588808,2015-06-13,38,MAGAZINES,9.0,0
2641464,2641464,2017-01-26,24,GROCERY I,3445.0,30
2980350,2980350,2017-08-04,32,LINGERIE,0.0,0
2496824,2496824,2016-11-05,16,FROZEN FOODS,48.108,12
467953,467953,2013-09-20,39,GROCERY II,12.0,0
662939,662939,2014-01-09,10,BEAUTY,0.0,0
2340413,2340413,2016-08-09,27,LAWN AND GARDEN,17.0,0
903339,903339,2014-05-23,54,PRODUCE,0.0,0
102813,102813,2013-02-27,43,HOME CARE,0.0,0
2270061,2270061,2016-06-30,52,MEATS,0.0,0
2593535,2593535,2016-12-30,29,SEAFOOD,4.0,1
1340,1340,2013-01-01,46,LAWN AND GARDEN,0.0,0
1631725,1631725,2015-07-07,42,CLEANING,0.0,0
2825534,2825534,2017-05-09,39,DAIRY,705.0,27
2073399,2073399,2016-03-12,35,DELI,98.0,0
1467499,1467499,2015-04-06,34,"LIQUOR,WINE,BEER",10.0,0
1627565,1627565,2015-07-05,26,BREAD/BAKERY,376.504,1
2731949,2731949,2017-03-18,13,FROZEN FOODS,67.0,12
1031129,1031129,2014-08-03,40,FROZEN FOODS,24.0,0
2506853,2506853,2016-11-10,47,DAIRY,1714.0,31
1718795,1718795,2015-08-25,35,MAGAZINES,0.0,0
508124,508124,2013-10-13,16,MAGAZINES,0.0,0
2900323,2900323,2017-06-20,37,LADIESWEAR,19.0,0
774879,774879,2014-03-12,50,CELEBRATION,45.0,0
158173,158173,2013-03-30,47,BOOKS,0.0,0
430948,430948,2013-08-30,50,BABY CARE,0.0,0
2980469,2980469,2017-08-04,36,DAIRY,503.0,19
671061,671061,2014-01-13,38,CELEBRATION,4.0,0
2578028,2578028,2016-12-20,44,BEAUTY,10.0,1
1539482,1539482,2015-05-16,53,SEAFOOD,4.0,0
2798990,2798990,2017-04-24,43,PREPARED FOODS,81.792,0
853438,853438,2014-04-25,54,PERSONAL CARE,91.0,0
86883,86883,2013-02-18,46,PLAYERS AND ELECTRONICS,0.0,0
128385,128385,2013-03-14,11,HOME AND KITCHEN I,0.0,0
1463753,1463753,2015-04-04,3,BREAD/BAKERY,1347.374,0
1212565,1212565,2014-11-13,31,GROCERY II,4.0,0
1415159,1415159,2015-03-08,16,LAWN AND GARDEN,0.0,0
341417,341417,2013-07-11,38,SEAFOOD,19.636,0
987651,987651,2014-07-10,20,PLAYERS AND ELECTRONICS,0.0,0
91364,91364,2013-02-21,22,LAWN AND GARDEN,0.0,0
500933,500933,2013-10-09,14,PET SUPPLIES,0.0,0
2328715,2328715,2016-08-02,49,BOOKS,0.0,0
2241267,2241267,2016-06-14,45,CELEBRATION,26.0,1
2238597,2238597,2016-06-13,20,DELI,536.728,5
644400,644400,2013-12-29,4,DELI,178.889,0
1191453,1191453,2014-11-01,39,LINGERIE,3.0,0
297975,297975,2013-06-17,2,HOME CARE,0.0,0
2548736,2548736,2016-12-04,22,HARDWARE,1.0,0
610610,610610,2013-12-09,41,FROZEN FOODS,193.642,0
1380932,1380932,2015-02-16,6,HARDWARE,0.0,0
2549885,2549885,2016-12-04,54,DAIRY,550.0,13
109333,109333,2013-03-03,27,BOOKS,0.0,0
2228181,2228181,2016-06-07,28,LINGERIE,4.0,0
228927,228927,2013-05-09,32,CELEBRATION,0.0,0
1610480,1610480,2015-06-25,46,HARDWARE,0.0,0
1021798,1021798,2014-07-29,29,LADIESWEAR,0.0,0
2769399,2769399,2017-04-08,14,CELEBRATION,16.0,0
1026064,1026064,2014-07-31,48,POULTRY,794.088,0
1193001,1193001,2014-11-02,32,HOME CARE,126.0,0
1080049,1080049,2014-08-31,13,PERSONAL CARE,151.0,0
1054701,1054701,2014-08-16,51,LINGERIE,14.0,0
1907377,1907377,2015-12-09,27,EGGS,179.0,0
2402796,2402796,2016-09-13,28,AUTOMOTIVE,3.0,0
1512567,1512567,2015-05-01,49,GROCERY I,8443.0,16
2082224,2082224,2016-03-17,32,MAGAZINES,0.0,0
1459872,1459872,2015-04-02,20,HOME CARE,0.0,0
2828395,2828395,2017-05-11,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
1302896,1302896,2015-01-04,16,MAGAZINES,0.0,0
2852759,2852759,2017-05-24,52,DAIRY,1110.0,29
2178062,2178062,2016-05-10,21,PREPARED FOODS,87.859,1
908993,908993,2014-05-27,14,DAIRY,362.0,0
2048396,2048396,2016-02-27,33,LAWN AND GARDEN,0.0,0
2534703,2534703,2016-11-26,29,CELEBRATION,7.0,0
2563559,2563559,2016-12-12,38,LAWN AND GARDEN,11.0,0
1159043,1159043,2014-10-14,3,HOME APPLIANCES,2.0,0
1720057,1720057,2015-08-26,20,SCHOOL AND OFFICE SUPPLIES,5.0,0
28806,28806,2013-01-17,17,PRODUCE,0.0,0
2095049,2095049,2016-03-24,42,FROZEN FOODS,133.845,0
2858796,2858796,2017-05-28,22,CELEBRATION,8.0,0
1423548,1423548,2015-03-12,50,PLAYERS AND ELECTRONICS,0.0,0
2920844,2920844,2017-07-02,13,HARDWARE,1.0,0
547492,547492,2013-11-04,20,"LIQUOR,WINE,BEER",0.0,0
2889609,2889609,2017-06-14,36,PRODUCE,932.847,1
2087343,2087343,2016-03-20,26,PLAYERS AND ELECTRONICS,1.0,0
18968,18968,2013-01-11,40,PET SUPPLIES,0.0,0
2537903,2537903,2016-11-28,19,BREAD/BAKERY,161.0,4
2925467,2925467,2017-07-04,42,HOME APPLIANCES,0.0,0
2916954,2916954,2017-06-29,53,HOME CARE,169.0,14
2925953,2925953,2017-07-04,7,DAIRY,1325.0,22
1809240,1809240,2015-10-15,23,HOME AND KITCHEN I,5.0,0
1806236,1806236,2015-10-13,39,HARDWARE,1.0,0
2533031,2533031,2016-11-25,31,HOME APPLIANCES,0.0,0
2402197,2402197,2016-09-13,10,POULTRY,116.818,0
1369254,1369254,2015-02-10,28,HOME CARE,0.0,0
875096,875096,2014-05-08,13,BEAUTY,1.0,0
2247297,2247297,2016-06-18,14,PRODUCE,456.239,2
1602150,1602150,2015-06-21,13,AUTOMOTIVE,9.0,0
812568,812568,2014-04-02,9,DELI,513.687,0
579443,579443,2013-11-22,17,PREPARED FOODS,36.0,0
2498448,2498448,2016-11-06,11,HOME CARE,954.0,17
2336695,2336695,2016-08-07,22,SCHOOL AND OFFICE SUPPLIES,2.0,1
1762543,1762543,2015-09-19,13,GROCERY II,12.0,0
2527612,2527612,2016-11-22,3,EGGS,401.0,0
1049225,1049225,2014-08-13,48,MAGAZINES,0.0,0
189611,189611,2013-04-17,29,PET SUPPLIES,0.0,0
2489119,2489119,2016-10-31,49,POULTRY,944.467,0
1714366,1714366,2015-08-23,11,HOME AND KITCHEN II,17.0,0
1132338,1132338,2014-09-29,30,DELI,96.0,0
815097,815097,2014-04-04,29,PRODUCE,0.0,0
2582942,2582942,2016-12-23,31,SEAFOOD,1.0,0
1286776,1286776,2014-12-26,14,CLEANING,1726.0,0
1569676,1569676,2015-06-02,50,SCHOOL AND OFFICE SUPPLIES,9.0,0
2799537,2799537,2017-04-25,1,HOME AND KITCHEN I,3.0,0
1760307,1760307,2015-09-17,5,LINGERIE,8.0,0
1310931,1310931,2015-01-08,41,CELEBRATION,0.0,0
1225171,1225171,2014-11-20,35,GROCERY II,2.0,0
2432487,2432487,2016-09-30,10,MEATS,115.693,0
1222593,1222593,2014-11-19,13,DELI,123.0,0
1016182,1016182,2014-07-26,21,GROCERY II,0.0,0
2213321,2213321,2016-05-30,11,FROZEN FOODS,92.0,3
2671927,2671927,2017-02-12,29,HOME AND KITCHEN II,40.0,3
1377591,1377591,2015-02-15,12,CELEBRATION,0.0,0
1635733,1635733,2015-07-09,54,"LIQUOR,WINE,BEER",13.0,0
1791,1791,2013-01-02,1,DELI,164.069,0
1549260,1549260,2015-05-22,29,DELI,157.437,1
186385,186385,2013-04-15,39,BABY CARE,0.0,0
1261408,1261408,2014-12-10,51,HOME AND KITCHEN II,20.0,0
1793859,1793859,2015-10-06,41,GROCERY I,2599.0,12
896818,896818,2014-05-20,22,EGGS,0.0,0
2499157,2499157,2016-11-06,31,BABY CARE,1.0,0
2012005,2012005,2016-02-07,12,POULTRY,236.526,0
1733232,1733232,2015-09-02,40,CELEBRATION,22.0,3
245719,245719,2013-05-18,53,BABY CARE,0.0,0
2167953,2167953,2016-05-04,38,HOME CARE,303.0,3
2687138,2687138,2017-02-20,6,HARDWARE,1.0,0
1512035,1512035,2015-05-01,34,DAIRY,706.0,2
1898803,1898803,2015-12-04,36,HOME AND KITCHEN II,29.0,0
600145,600145,2013-12-03,48,CLEANING,1987.0,0
1821216,1821216,2015-10-22,1,GROCERY I,2154.0,4
1732372,1732372,2015-09-02,17,BOOKS,0.0,0
978950,978950,2014-07-05,27,BREAD/BAKERY,725.585,0
872507,872507,2014-05-06,4,LAWN AND GARDEN,2.0,0
115030,115030,2013-03-06,36,PERSONAL CARE,0.0,0
947346,947346,2014-06-17,4,HOME AND KITCHEN I,0.0,0
2350027,2350027,2016-08-14,46,SCHOOL AND OFFICE SUPPLIES,52.0,8
214778,214778,2013-05-01,35,HARDWARE,0.0,0
1696565,1696565,2015-08-13,12,BEAUTY,1.0,1
1060914,1060914,2014-08-20,26,PRODUCE,0.0,0
1151118,1151118,2014-10-09,8,GROCERY I,3427.0,4
315869,315869,2013-06-27,21,PET SUPPLIES,0.0,0
1150813,1150813,2014-10-09,49,BOOKS,0.0,0
1376594,1376594,2015-02-14,33,SEAFOOD,0.0,0
1451242,1451242,2015-03-28,29,BABY CARE,0.0,0
2006606,2006606,2016-02-04,11,DAIRY,591.0,0
2611783,2611783,2017-01-09,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
1469833,1469833,2015-04-07,5,GROCERY II,10.0,0
22915,22915,2013-01-13,51,GROCERY II,31.0,0
1507827,1507827,2015-04-29,16,MEATS,82.065,0
1354926,1354926,2015-02-02,26,GROCERY I,2022.0,8
1923323,1923323,2015-12-18,24,HOME APPLIANCES,3.0,0
2587368,2587368,2016-12-26,7,BEVERAGES,4656.0,60
2580712,2580712,2016-12-22,2,GROCERY II,84.0,0
283616,283616,2013-06-09,17,HARDWARE,1.0,0
582582,582582,2013-11-23,6,AUTOMOTIVE,4.0,0
2212998,2212998,2016-05-29,51,HOME CARE,396.0,1
2621465,2621465,2017-01-15,13,FROZEN FOODS,29.0,0
2631663,2631663,2017-01-20,49,GROCERY I,8464.0,64
1962489,1962489,2016-01-10,23,GROCERY I,2599.0,15
749933,749933,2014-02-26,50,DAIRY,958.0,0
2690949,2690949,2017-02-23,12,PRODUCE,348.944,0
2362076,2362076,2016-08-21,35,BEAUTY,0.0,0
1334798,1334798,2015-01-22,11,HARDWARE,1.0,0
2768014,2768014,2017-04-07,25,CLEANING,624.0,3
2195798,2195798,2016-05-20,2,FROZEN FOODS,164.0,3
2573301,2573301,2016-12-18,11,PLAYERS AND ELECTRONICS,53.0,0
1887246,1887246,2015-11-28,12,DELI,198.0,0
1033224,1033224,2014-08-04,49,PLAYERS AND ELECTRONICS,0.0,0
2519771,2519771,2016-11-18,1,MAGAZINES,5.0,0
626666,626666,2013-12-18,41,PREPARED FOODS,86.997,0
2370976,2370976,2016-08-26,34,PERSONAL CARE,222.0,6
2116633,2116633,2016-04-05,48,GROCERY II,35.0,0
1958130,1958130,2016-01-07,50,DELI,334.449,0
2590759,2590759,2016-12-28,50,POULTRY,392.418,1
1256398,1256398,2014-12-08,11,"LIQUOR,WINE,BEER",14.0,0
864174,864174,2014-05-01,7,BEVERAGES,1893.0,0
2586999,2586999,2016-12-26,45,PRODUCE,8686.432,7
2772126,2772126,2017-04-09,4,PLAYERS AND ELECTRONICS,17.0,0
1139943,1139943,2014-10-03,43,MEATS,127.733,0
1393667,1393667,2015-02-24,13,FROZEN FOODS,26.0,0
2754412,2754412,2017-03-30,43,BABY CARE,0.0,0
2964834,2964834,2017-07-26,47,HOME AND KITCHEN I,131.0,4
2685056,2685056,2017-02-19,47,FROZEN FOODS,352.623,3
2463239,2463239,2016-10-17,23,LAWN AND GARDEN,0.0,0
828965,828965,2014-04-12,19,BREAD/BAKERY,225.0,0
1392072,1392072,2015-02-23,19,AUTOMOTIVE,3.0,0
841267,841267,2014-04-19,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
1092916,1092916,2014-09-07,24,"LIQUOR,WINE,BEER",0.0,0
2719453,2719453,2017-03-11,12,"LIQUOR,WINE,BEER",28.0,1
500345,500345,2013-10-08,47,SEAFOOD,30.346,0
2038061,2038061,2016-02-21,43,HARDWARE,0.0,0
1491416,1491416,2015-04-19,6,HARDWARE,2.0,0
513466,513466,2013-10-16,16,LADIESWEAR,0.0,0
2375861,2375861,2016-08-29,21,PET SUPPLIES,3.0,0
1643518,1643518,2015-07-14,23,LADIESWEAR,13.0,0
2770284,2770284,2017-04-08,39,AUTOMOTIVE,25.0,3
2465979,2465979,2016-10-18,5,LINGERIE,6.0,0
352054,352054,2013-07-17,37,EGGS,185.0,0
192183,192183,2013-04-18,50,MEATS,831.58997,0
1923913,1923913,2015-12-18,40,GROCERY II,13.0,0
1819179,1819179,2015-10-20,51,LINGERIE,5.0,0
1589951,1589951,2015-06-14,20,FROZEN FOODS,148.0,0
685610,685610,2014-01-21,46,BEAUTY,6.0,0
492215,492215,2013-10-04,2,LAWN AND GARDEN,10.0,0
2293454,2293454,2016-07-14,1,LAWN AND GARDEN,6.0,0
2127304,2127304,2016-04-11,47,PERSONAL CARE,600.0,5
272589,272589,2013-06-02,8,DELI,328.214,0
111705,111705,2013-03-04,43,AUTOMOTIVE,1.0,0
1522045,1522045,2015-05-07,15,LADIESWEAR,0.0,0
446445,446445,2013-09-08,35,LINGERIE,6.0,0
649485,649485,2014-01-01,32,GROCERY I,0.0,0
12805,12805,2013-01-08,19,BABY CARE,0.0,0
1115616,1115616,2014-09-20,11,HOME CARE,621.0,0
867984,867984,2014-05-04,13,HOME CARE,0.0,0
1213501,1213501,2014-11-13,8,PERSONAL CARE,234.0,0
619612,619612,2013-12-14,44,BOOKS,0.0,0
880247,880247,2014-05-10,8,BREAD/BAKERY,766.966,0
2833815,2833815,2017-05-14,21,CELEBRATION,2.0,0
1659660,1659660,2015-07-23,26,MEATS,274.903,0
386115,386115,2013-08-05,42,HOME AND KITCHEN I,0.0,0
1707697,1707697,2015-08-19,24,GROCERY II,21.0,0
2570352,2570352,2016-12-16,29,HOME AND KITCHEN I,13.0,6
2640955,2640955,2017-01-26,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1884963,1884963,2015-11-26,48,BEVERAGES,2613.0,21
2235355,2235355,2016-06-11,3,BABY CARE,0.0,0
375276,375276,2013-07-30,39,AUTOMOTIVE,8.0,0
1596564,1596564,2015-06-17,6,MEATS,446.74,1
1595362,1595362,2015-06-17,22,EGGS,0.0,0
1707797,1707797,2015-08-19,27,HARDWARE,1.0,0
825546,825546,2014-04-10,22,HOME CARE,0.0,0
2309912,2309912,2016-07-23,21,FROZEN FOODS,80.0,19
2872081,2872081,2017-06-04,44,PERSONAL CARE,1550.0,12
1450760,1450760,2015-03-28,15,HARDWARE,1.0,0
1790832,1790832,2015-10-04,7,LINGERIE,1.0,0
177021,177021,2013-04-10,26,DELI,85.891,0
1374763,1374763,2015-02-13,32,HOME AND KITCHEN II,1.0,0
2697850,2697850,2017-02-26,7,BABY CARE,0.0,0
123336,123336,2013-03-11,2,HOME AND KITCHEN I,0.0,0
2496799,2496799,2016-11-05,15,LADIESWEAR,6.0,0
2524368,2524368,2016-11-20,39,AUTOMOTIVE,12.0,0
766194,766194,2014-03-07,8,AUTOMOTIVE,2.0,0
1803018,1803018,2015-10-11,48,PRODUCE,3769.622,1
71963,71963,2013-02-10,28,MAGAZINES,0.0,0
2593446,2593446,2016-12-30,27,DELI,446.279,59
2941083,2941083,2017-07-13,30,MEATS,181.826,17
2862626,2862626,2017-05-30,3,DAIRY,1924.0,29
1435626,1435626,2015-03-19,4,PLAYERS AND ELECTRONICS,0.0,0
2444801,2444801,2016-10-06,6,PREPARED FOODS,104.856,0
2556148,2556148,2016-12-08,30,BABY CARE,1.0,0
2497176,2497176,2016-11-05,26,AUTOMOTIVE,2.0,0
743556,743556,2014-02-23,22,AUTOMOTIVE,0.0,0
2490415,2490415,2016-11-01,36,BOOKS,0.0,0
1233523,1233523,2014-11-25,2,HOME AND KITCHEN II,2.0,0
2500633,2500633,2016-11-07,22,PERSONAL CARE,161.0,6
1478165,1478165,2015-04-12,33,PREPARED FOODS,34.0,0
571375,571375,2013-11-17,40,GROCERY II,4.0,0
2430043,2430043,2016-09-28,41,"LIQUOR,WINE,BEER",40.0,0
1611429,1611429,2015-06-26,23,CELEBRATION,5.0,0
1261829,1261829,2014-12-11,14,DAIRY,349.0,1
1858163,1858163,2015-11-11,45,SEAFOOD,66.91,0
1018191,1018191,2014-07-27,28,DELI,499.435,1
368962,368962,2013-07-27,11,"LIQUOR,WINE,BEER",63.0,0
2688507,2688507,2017-02-21,43,PRODUCE,2240.18,146
500355,500355,2013-10-08,48,DELI,401.474,0
54918,54918,2013-01-31,5,CELEBRATION,0.0,0
684764,684764,2014-01-21,22,HARDWARE,0.0,0
2384,2384,2013-01-02,26,DAIRY,220.0,0
636557,636557,2013-12-24,2,LAWN AND GARDEN,11.0,0
1726454,1726454,2015-08-29,5,PET SUPPLIES,0.0,0
1813247,1813247,2015-10-17,35,PREPARED FOODS,24.0,0
1327486,1327486,2015-01-17,6,POULTRY,934.703,1
1829062,1829062,2015-10-26,3,BOOKS,0.0,0
2785496,2785496,2017-04-17,15,SEAFOOD,4.0,0
1802369,1802369,2015-10-11,30,DAIRY,247.0,0
1684367,1684367,2015-08-06,2,HARDWARE,0.0,0
1477087,1477087,2015-04-11,53,CLEANING,686.0,1
519681,519681,2013-10-19,4,PRODUCE,13.0,0
513903,513903,2013-10-16,28,PLAYERS AND ELECTRONICS,0.0,0
2726999,2726999,2017-03-15,24,FROZEN FOODS,173.071,4
1843500,1843500,2015-11-03,34,LINGERIE,24.0,0
2900611,2900611,2017-06-20,45,EGGS,380.0,3
242238,242238,2013-05-16,6,HOME CARE,0.0,0
1594858,1594858,2015-06-16,9,BABY CARE,0.0,0
2969925,2969925,2017-07-29,4,MEATS,366.574,0
1257074,1257074,2014-12-08,30,BREAD/BAKERY,225.0,0
1531993,1531993,2015-05-12,44,BABY CARE,0.0,0
615793,615793,2013-12-12,37,GROCERY II,65.0,0
1391185,1391185,2015-02-22,43,BOOKS,0.0,0
1803471,1803471,2015-10-12,11,LINGERIE,9.0,0
2861733,2861733,2017-05-29,54,CELEBRATION,3.0,0
8968,8968,2013-01-06,10,PERSONAL CARE,234.0,0
1642723,1642723,2015-07-13,50,HOME AND KITCHEN II,46.0,0
1426188,1426188,2015-03-14,25,PLAYERS AND ELECTRONICS,0.0,0
454946,454946,2013-09-13,24,DAIRY,747.0,0
1174381,1174381,2014-10-23,10,EGGS,215.0,9
501715,501715,2013-10-09,36,HOME AND KITCHEN II,0.0,0
1956321,1956321,2016-01-06,5,HOME AND KITCHEN I,19.0,0
2087281,2087281,2016-03-20,24,SCHOOL AND OFFICE SUPPLIES,1.0,0
1867266,1867266,2015-11-16,50,PLAYERS AND ELECTRONICS,18.0,0
539877,539877,2013-10-30,7,PRODUCE,2.0,0
943512,943512,2014-06-15,32,DELI,88.0,0
1816692,1816692,2015-10-19,32,DELI,66.0,0
2088725,2088725,2016-03-21,15,MAGAZINES,1.0,0
2256449,2256449,2016-06-23,21,DAIRY,351.0,7
2869678,2869678,2017-06-03,27,SCHOOL AND OFFICE SUPPLIES,2.0,0
1563106,1563106,2015-05-30,17,POULTRY,360.673,0
1385396,1385396,2015-02-19,30,MAGAZINES,0.0,0
2098059,2098059,2016-03-26,27,HOME CARE,216.0,1
2319639,2319639,2016-07-28,44,BEVERAGES,7052.0,12
174218,174218,2013-04-08,47,FROZEN FOODS,236.0,0
2681670,2681670,2017-02-17,51,MEATS,1250.339,48
2636767,2636767,2017-01-23,42,BABY CARE,0.0,0
1650601,1650601,2015-07-18,22,CLEANING,0.0,0
2240748,2240748,2016-06-14,30,HOME AND KITCHEN I,11.0,0
2332131,2332131,2016-08-04,44,LINGERIE,4.0,0
2326925,2326925,2016-08-01,48,PREPARED FOODS,149.201,0
950521,950521,2014-06-19,29,"LIQUOR,WINE,BEER",0.0,0
1734499,1734499,2015-09-03,26,LADIESWEAR,3.0,0
2621781,2621781,2017-01-15,21,PRODUCE,1765.615,3
2462173,2462173,2016-10-16,43,EGGS,133.0,0
1890828,1890828,2015-11-30,12,PLAYERS AND ELECTRONICS,1.0,0
2196753,2196753,2016-05-20,46,DELI,602.482,73
997698,997698,2014-07-15,52,DELI,0.0,0
941893,941893,2014-06-14,37,CLEANING,1167.0,0
1613705,1613705,2015-06-27,37,BREAD/BAKERY,820.866,0
2561173,2561173,2016-12-11,21,EGGS,365.0,0
1153878,1153878,2014-10-11,35,AUTOMOTIVE,12.0,0
1197864,1197864,2014-11-05,19,PRODUCE,328.086,0
770257,770257,2014-03-10,21,BOOKS,0.0,0
480356,480356,2013-09-27,37,DAIRY,654.0,0
2977792,2977792,2017-08-03,11,BOOKS,0.0,0
669912,669912,2014-01-12,6,GROCERY I,6145.0,0
898038,898038,2014-05-20,7,DELI,114.192,0
933481,933481,2014-06-09,50,EGGS,108.0,0
580721,580721,2013-11-22,52,LAWN AND GARDEN,0.0,0
1548280,1548280,2015-05-21,50,LADIESWEAR,0.0,0
2808259,2808259,2017-04-29,53,PERSONAL CARE,325.0,9
2848667,2848667,2017-05-22,38,DAIRY,915.0,29
428120,428120,2013-08-29,21,FROZEN FOODS,0.0,0
778057,778057,2014-03-14,4,HOME AND KITCHEN II,3.0,0
2296280,2296280,2016-07-15,39,DAIRY,622.0,4
1812409,1812409,2015-10-17,12,HOME AND KITCHEN II,7.0,0
1169880,1169880,2014-10-20,33,PRODUCE,1111.039,0
343442,343442,2013-07-12,45,FROZEN FOODS,315.88,0
1919119,1919119,2015-12-15,7,BOOKS,0.0,0
2577583,2577583,2016-12-20,31,LADIESWEAR,3.0,0
2562193,2562193,2016-12-11,5,CLEANING,1071.0,41
